customer_id,segment,owning_team,company_size_employees,practice_area,arr_usd,tenure_months,weekly_active_users,manage_utilization_score,bills_per_month,payments_enabled,gpv_last_6mo_usd,time_to_adoption_days,estimated_billing_vol_6mo_usd,payments_penetration_rate,self_serve_attempt_incomplete,declined_competitor_contract,nps_score,health_score,gtm_touches_last_90_days,attended_payments_webinar
CUST-01503,Velocity,AM,1,Litigation,2217,21,2,91,24,Yes,10871.86,19.0,20463.42,0.531,No,No,29,Yellow,1,Yes
CUST-01504,Velocity,AM,4,Corporate Law,2030,35,1,100,11,Yes,2231.66,41.0,7347.3,0.304,No,No,5,Yellow,5,Yes
CUST-01505,Velocity,AM,2,Real Estate Law,2507,45,1,100,82,Yes,74970.15,45.0,92837.06,0.808,No,No,58,Green,7,Yes
CUST-01506,Velocity,AM,2,Family Law,1095,8,1,36,2,No,0.0,,900.0,0.0,No,No,-9,Red,2,No
CUST-01507,Strat,AM,22,Estate Planning,12520,9,11,62,2,Yes,4706.61,15.0,6516.86,0.722,No,No,61,Green,3,Yes
CUST-01508,Strat,AM,42,Litigation,88729,10,23,52,54,Yes,2113458.51,32.0,2883992.9,0.733,No,No,26,Yellow,6,No
CUST-01509,Strat,AM,200,Immigration,34663,6,111,54,14,Yes,186834.05,65.0,269477.9,0.693,No,No,36,Yellow,5,Yes
CUST-01510,Strat,AM,79,Immigration,37333,17,45,65,25,Yes,449313.95,58.0,639779.43,0.702,No,No,63,Green,9,No
CUST-01511,MM,CSM,23,Litigation,7677,26,13,85,41,Yes,107074.59,53.0,141379.12,0.757,No,No,69,Green,6,No
CUST-01512,Strat,AM,45,Family Law,44161,17,25,64,57,Yes,820433.63,14.0,1946098.41,0.422,No,No,9,Yellow,1,No
CUST-01513,MM,CSM,13,Litigation,8648,12,6,59,25,Yes,34791.11,22.0,78942.52,0.441,No,No,13,Yellow,6,Yes
CUST-01514,Velocity,AM,4,Immigration,2147,37,1,100,5,No,0.0,,3576.68,0.0,Yes,No,9,Red,3,Yes
CUST-01515,Velocity,AM,2,Criminal Defense,1446,19,2,54,2,No,0.0,,905.64,0.0,No,No,31,Green,2,No
CUST-01516,Velocity,AM,12,Employment Law,2499,22,8,56,14,No,0.0,,12382.37,0.0,No,No,68,Green,1,Yes
CUST-01517,Strat,AM,90,Corporate Law,33304,38,47,100,383,Yes,4240816.25,17.0,6923940.73,0.612,No,No,76,Green,3,No
CUST-01518,MM,CSM,21,Family Law,14058,16,12,81,56,Yes,168358.0,34.0,245891.58,0.685,No,No,51,Green,3,No
CUST-01519,Velocity,AM,10,Litigation,615,69,6,100,8,Yes,2406.38,86.0,3600.0,0.668,No,No,34,Green,1,No
CUST-01520,MM,CSM,9,Family Law,16143,13,3,43,26,Yes,68858.81,183.0,196273.21,0.351,No,No,-16,Red,3,No
CUST-01521,Velocity,AM,4,Estate Planning,1094,66,3,100,34,Yes,9255.47,47.0,15300.0,0.605,No,No,-13,Yellow,1,Yes
CUST-01522,MM,CSM,9,Litigation,6976,9,3,33,39,Yes,54052.89,11.0,186444.05,0.29,No,No,-24,Red,5,Yes
CUST-01523,Velocity,AM,2,Criminal Defense,3793,25,1,73,5,Yes,3420.34,104.0,5675.98,0.603,No,No,15,Yellow,2,Yes
CUST-01524,Velocity,AM,4,Estate Planning,1442,11,1,68,5,Yes,1740.23,64.0,2250.0,0.773,No,No,61,Green,3,No
CUST-01525,Velocity,AM,6,Immigration,2282,37,3,100,20,Yes,10183.4,25.0,20957.35,0.486,No,No,8,Yellow,1,No
CUST-01526,Velocity,AM,7,Corporate Law,2399,13,3,53,5,No,0.0,,2250.0,0.0,No,No,-21,Red,3,No
CUST-01527,Velocity,AM,3,Employment Law,1294,21,5,79,27,Yes,4200.01,71.0,12749.98,0.329,No,No,7,Red,5,No
CUST-01528,Velocity,AM,7,Intellectual Property,1167,11,4,45,3,No,0.0,,1350.0,0.0,No,No,36,Green,3,Yes
CUST-01529,MM,CSM,18,Employment Law,10715,33,10,100,47,Yes,197696.06,18.0,236617.21,0.836,No,No,78,Green,7,No
CUST-01530,Strat,AM,64,Immigration,12360,11,35,54,10,Yes,46053.83,17.0,74159.57,0.621,No,No,25,Yellow,7,Yes
CUST-01531,Velocity,AM,7,Immigration,1332,54,3,100,37,Yes,13681.29,50.0,16650.0,0.822,No,No,70,Green,3,No
CUST-01532,Strat,AM,61,Real Estate Law,50378,9,34,58,13,Yes,375192.91,23.0,587171.33,0.639,No,No,0,Yellow,9,Yes
CUST-01533,Strat,AM,106,Litigation,69175,7,58,58,16,Yes,416923.81,81.0,442803.55,0.942,No,No,51,Green,8,No
CUST-01534,Velocity,AM,9,Criminal Defense,2834,33,5,100,21,Yes,27887.03,15.0,31135.65,0.896,No,No,51,Green,2,Yes
CUST-01535,Velocity,AM,5,Criminal Defense,1501,12,1,54,3,No,0.0,,1764.03,0.0,No,No,50,Green,2,No
CUST-01536,Velocity,AM,7,Intellectual Property,2057,18,1,80,3,No,0.0,,2871.55,0.0,Yes,No,-15,Yellow,4,No
CUST-01537,Velocity,AM,4,Estate Planning,1776,14,1,61,3,No,0.0,,1846.16,0.0,No,No,-14,Red,1,No
CUST-01538,Strat,AM,39,Corporate Law,20544,7,21,40,12,Yes,67673.54,61.0,134228.5,0.504,No,No,8,Yellow,6,No
CUST-01539,Velocity,AM,9,Criminal Defense,1517,17,4,56,3,Yes,598.79,36.0,1461.44,0.41,No,No,7,Yellow,5,No
CUST-01540,Strat,AM,138,Intellectual Property,13439,41,76,95,666,Yes,3231699.19,85.0,4553084.83,0.71,No,No,43,Green,2,No
CUST-01541,Strat,AM,28,Litigation,33454,34,15,87,160,Yes,3653554.66,27.0,4835786.5,0.756,No,No,71,Green,5,No
CUST-01542,Velocity,AM,8,Corporate Law,1771,21,5,86,11,Yes,5239.0,81.0,9383.37,0.558,No,No,-4,Yellow,3,No
CUST-01543,Strat,AM,48,Estate Planning,17676,37,24,100,443,Yes,3321085.43,16.0,4354667.48,0.763,No,No,42,Green,7,No
CUST-01544,Velocity,AM,2,Litigation,1711,9,1,36,10,No,0.0,,8520.82,0.0,No,No,-3,Red,1,Yes
CUST-01545,MM,CSM,9,Litigation,7049,14,3,39,44,No,0.0,,122841.27,0.0,No,No,10,Red,2,Yes
CUST-01546,Velocity,AM,6,Corporate Law,951,23,1,63,9,No,0.0,,4432.09,0.0,No,No,10,Red,1,No
CUST-01547,MM,CSM,40,Personal Injury,15533,16,21,54,77,Yes,436909.45,51.0,708770.28,0.616,No,No,35,Yellow,5,No
CUST-01548,Strat,AM,20,Litigation,19676,15,13,58,139,Yes,760738.82,20.0,1542180.25,0.493,No,No,42,Yellow,1,No
CUST-01549,Velocity,AM,1,Family Law,1040,8,1,63,5,No,0.0,,2250.0,0.0,No,No,13,Yellow,3,No
CUST-01550,Strat,AM,64,Immigration,26169,4,35,35,1,No,0.0,,19354.97,0.0,No,No,-27,Red,6,Yes
CUST-01551,MM,CSM,22,Intellectual Property,4514,30,13,100,64,Yes,134743.11,36.0,138910.42,0.97,No,No,8,Green,13,No
CUST-01552,Strat,AM,65,Intellectual Property,24214,21,39,52,174,Yes,1713096.57,43.0,2143081.88,0.799,No,No,43,Green,1,Yes
CUST-01553,MM,CSM,18,Family Law,8588,32,9,88,80,Yes,179867.97,49.0,255474.39,0.704,No,No,45,Green,8,No
CUST-01554,MM,CSM,9,Intellectual Property,5330,13,4,67,17,No,0.0,,48999.49,0.0,Yes,No,-54,Red,3,Yes
CUST-01555,Velocity,AM,8,Litigation,1771,11,2,64,8,No,0.0,,4785.09,0.0,No,No,0,Yellow,6,Yes
CUST-01556,Velocity,AM,8,Criminal Defense,1713,18,6,63,6,Yes,816.26,32.0,2859.69,0.285,No,No,19,Red,3,Yes
CUST-01557,Strat,AM,44,Real Estate Law,12716,31,22,100,75,Yes,487888.39,30.0,712844.32,0.684,No,No,17,Yellow,5,Yes
CUST-01558,Velocity,AM,4,Corporate Law,1462,15,1,71,13,Yes,2887.99,162.0,5850.0,0.494,No,No,-35,Red,2,No
CUST-01559,MM,CSM,48,Estate Planning,12199,30,23,80,129,Yes,654492.4,42.0,903757.36,0.724,No,No,14,Yellow,4,No
CUST-01560,MM,CSM,39,Litigation,11718,9,22,54,61,Yes,59754.82,18.0,317195.83,0.188,No,No,-12,Red,3,Yes
CUST-01561,Velocity,AM,3,Personal Injury,1560,16,3,72,7,No,0.0,,3179.72,0.0,No,No,51,Green,4,No
CUST-01562,Velocity,AM,5,Family Law,970,17,4,58,27,Yes,11785.5,55.0,12150.0,0.97,No,No,38,Green,4,Yes
CUST-01563,Strat,AM,32,Real Estate Law,29343,40,15,100,224,Yes,1874829.99,14.0,3442032.86,0.545,No,No,33,Yellow,4,Yes
CUST-01564,Velocity,AM,11,Litigation,580,20,6,60,30,Yes,1962.58,50.0,13500.0,0.145,No,No,28,Red,2,No
CUST-01565,MM,CSM,33,Corporate Law,5874,56,15,100,151,Yes,476429.25,37.0,575988.31,0.827,No,No,73,Green,7,No
CUST-01566,Velocity,AM,2,Intellectual Property,2517,7,1,32,0,No,0.0,,0.0,0.0,No,No,-21,Red,2,No
CUST-01567,Strat,AM,62,Immigration,65511,19,34,70,30,Yes,726417.82,68.0,1270189.7,0.572,No,No,50,Green,5,No
CUST-01568,Velocity,AM,7,Intellectual Property,3740,20,4,58,18,Yes,13715.63,40.0,27851.45,0.492,No,No,29,Yellow,5,Yes
CUST-01569,Strat,AM,56,Corporate Law,30149,27,31,80,69,Yes,526847.62,27.0,1086293.51,0.485,No,No,-14,Red,3,No
CUST-01570,Velocity,AM,5,Litigation,2590,10,2,33,2,No,0.0,,2105.18,0.0,No,No,39,Yellow,0,No
CUST-01571,Strat,AM,25,Estate Planning,22958,54,10,100,133,Yes,1295382.73,29.0,2002852.78,0.647,No,No,42,Yellow,10,Yes
CUST-01572,Velocity,AM,4,Estate Planning,574,18,3,71,4,Yes,1557.06,15.0,1800.0,0.865,No,No,22,Green,2,Yes
CUST-01573,Strat,AM,43,Litigation,11644,8,23,62,79,No,0.0,,671502.73,0.0,Yes,No,-8,Red,2,No
CUST-01574,MM,CSM,18,Criminal Defense,13218,17,8,61,12,No,0.0,,59332.18,0.0,No,No,8,Green,6,No
CUST-01575,Velocity,AM,3,Family Law,3148,14,1,73,11,Yes,8193.93,73.0,10925.37,0.75,No,No,84,Green,6,No
CUST-01576,Velocity,AM,2,Litigation,2530,84,3,100,49,Yes,41404.96,7.0,67306.0,0.615,No,No,46,Green,3,Yes
CUST-01577,Velocity,AM,6,Corporate Law,683,35,5,99,22,Yes,7496.6,18.0,9900.0,0.757,No,No,23,Green,2,Yes
CUST-01578,Strat,AM,205,Estate Planning,31727,18,113,92,59,Yes,729195.15,29.0,844762.43,0.863,No,No,57,Green,5,No
CUST-01579,Strat,AM,23,Criminal Defense,15155,16,11,57,21,Yes,189507.99,66.0,407246.83,0.465,No,No,45,Yellow,11,No
CUST-01580,Strat,AM,35,Estate Planning,30635,33,15,100,106,Yes,1715869.41,16.0,2302010.11,0.745,No,No,78,Green,4,No
CUST-01581,Velocity,AM,5,Estate Planning,1294,34,3,100,7,Yes,2666.27,64.0,3150.0,0.846,No,No,61,Green,1,No
CUST-01582,Velocity,AM,6,Litigation,1243,2,3,31,0,No,0.0,,0.0,0.0,No,No,42,Green,2,Yes
CUST-01583,Strat,AM,20,Employment Law,30268,27,10,67,176,Yes,2272717.67,18.0,2971810.26,0.765,No,No,47,Green,5,Yes
CUST-01584,Velocity,AM,1,Employment Law,1735,18,2,55,3,Yes,2179.6,25.0,2726.93,0.799,No,No,31,Green,0,Yes
CUST-01585,MM,CSM,11,Criminal Defense,9638,7,7,61,6,Yes,25264.59,51.0,31645.67,0.798,No,No,54,Green,4,Yes
CUST-01586,Velocity,AM,9,Litigation,965,32,5,100,58,Yes,22241.98,27.0,26100.0,0.852,No,No,55,Green,2,No
CUST-01587,Strat,AM,76,Estate Planning,25890,78,41,100,25,Yes,520628.66,63.0,581089.14,0.896,No,No,27,Green,0,No
CUST-01588,Velocity,AM,11,Real Estate Law,1255,26,6,83,87,Yes,31123.06,49.0,40415.68,0.77,No,No,71,Green,0,No
CUST-01589,Velocity,AM,3,Intellectual Property,2016,37,2,100,48,Yes,14789.52,38.0,26754.51,0.553,No,No,-33,Yellow,1,No
CUST-01590,Strat,AM,31,Intellectual Property,20685,58,15,100,40,Yes,261664.6,44.0,397474.54,0.658,No,No,63,Green,2,Yes
CUST-01591,Strat,AM,30,Personal Injury,32063,10,17,66,10,Yes,83996.79,76.0,125054.39,0.672,No,No,35,Yellow,4,No
CUST-01592,MM,CSM,35,Litigation,3750,5,17,47,11,Yes,8898.34,36.0,12292.8,0.724,No,No,39,Yellow,8,No
CUST-01593,Velocity,AM,5,Intellectual Property,1960,27,4,85,6,No,0.0,,5797.08,0.0,Yes,No,19,Yellow,1,No
CUST-01594,Velocity,AM,5,Real Estate Law,2668,15,3,53,15,No,0.0,,36654.55,0.0,No,No,21,Yellow,3,No
CUST-01595,Strat,AM,38,Immigration,29687,7,19,36,10,Yes,84038.35,194.0,296937.6,0.283,No,No,0,Red,6,No
CUST-01596,Strat,AM,57,Family Law,34704,17,31,27,28,Yes,181294.86,33.0,820364.75,0.221,No,No,-12,Red,5,No
CUST-01597,Velocity,AM,4,Corporate Law,1867,29,1,100,20,Yes,8494.0,92.0,13583.12,0.625,No,No,4,Yellow,2,No
CUST-01598,Velocity,AM,3,Family Law,1124,16,3,62,36,Yes,11214.27,42.0,19114.64,0.587,No,No,23,Yellow,1,No
CUST-01599,Velocity,AM,3,Litigation,2721,10,4,48,13,No,0.0,,16219.66,0.0,No,No,86,Green,6,No
CUST-01600,MM,CSM,5,Family Law,10700,15,3,38,27,Yes,100177.36,25.0,173655.41,0.577,No,No,9,Yellow,9,Yes
CUST-01601,Velocity,AM,5,Personal Injury,694,17,5,57,31,Yes,8402.34,38.0,13950.0,0.602,No,No,39,Green,3,No
CUST-01602,Velocity,AM,5,Litigation,1833,5,2,34,1,No,0.0,,1013.55,0.0,No,No,-21,Red,3,Yes
CUST-01603,Velocity,AM,6,Litigation,448,16,4,54,38,Yes,8358.19,54.0,17100.0,0.489,No,No,25,Yellow,4,No
CUST-01604,Velocity,AM,9,Litigation,1062,7,6,51,4,No,0.0,,1800.0,0.0,No,No,2,Yellow,3,No
CUST-01605,Velocity,AM,6,Family Law,2066,27,3,85,26,Yes,15403.87,53.0,20885.35,0.738,No,No,21,Green,1,No
CUST-01606,Strat,AM,23,Intellectual Property,47252,6,12,29,7,No,0.0,,107716.44,0.0,No,No,-12,Red,11,Yes
CUST-01607,Velocity,AM,4,Litigation,582,35,3,82,6,No,0.0,,2700.0,0.0,No,No,54,Green,1,No
CUST-01608,MM,CSM,32,Litigation,6318,13,18,42,52,Yes,117743.12,37.0,154500.48,0.762,No,No,21,Green,7,Yes
CUST-01609,Velocity,AM,3,Employment Law,1234,12,1,78,2,No,0.0,,900.0,0.0,No,No,-5,Yellow,4,No
CUST-01610,Strat,AM,47,Personal Injury,31840,22,22,92,73,Yes,916628.29,27.0,2124938.35,0.431,No,No,53,Green,4,No
CUST-01611,MM,CSM,23,Litigation,4901,10,12,42,15,Yes,30150.04,79.0,38182.04,0.79,No,No,43,Green,6,No
CUST-01612,Strat,AM,25,Immigration,30828,21,10,49,8,Yes,31493.25,22.0,129722.33,0.243,No,No,-33,Red,6,Yes
CUST-01613,Strat,AM,126,Real Estate Law,30865,11,67,56,14,No,0.0,,196853.12,0.0,Yes,No,44,Green,6,Yes
CUST-01614,Velocity,AM,8,Immigration,1506,12,3,57,4,No,0.0,,1829.31,0.0,No,No,3,Yellow,2,No
CUST-01615,Velocity,AM,3,Estate Planning,1324,23,1,80,9,Yes,2801.16,58.0,4050.0,0.692,No,No,14,Yellow,1,No
CUST-01616,Strat,AM,36,Intellectual Property,45798,8,21,58,18,Yes,709241.21,50.0,792900.34,0.894,No,No,67,Green,7,Yes
CUST-01617,MM,CSM,36,Litigation,10528,7,21,53,9,Yes,25899.12,38.0,40228.55,0.644,No,No,70,Green,4,No
CUST-01618,Strat,AM,82,Corporate Law,19329,21,45,59,103,Yes,842487.2,22.0,1536228.36,0.548,No,No,4,Yellow,2,No
CUST-01619,Strat,AM,31,Family Law,22062,17,17,69,53,Yes,828658.61,28.0,854287.22,0.97,No,No,55,Green,4,No
CUST-01620,Strat,AM,48,Family Law,26972,20,27,81,29,Yes,354089.25,89.0,654228.54,0.541,No,No,21,Yellow,7,No
CUST-01621,Velocity,AM,7,Employment Law,973,22,1,65,12,Yes,4799.56,122.0,5400.0,0.889,No,No,24,Green,0,No
CUST-01622,Velocity,AM,5,Estate Planning,2016,18,2,70,3,Yes,247.75,9.0,1610.26,0.154,No,No,-56,Red,2,Yes
CUST-01623,Strat,AM,20,Litigation,105545,26,8,75,319,Yes,21551951.82,37.0,22877109.02,0.942,No,No,76,Green,6,No
CUST-01624,MM,CSM,15,Family Law,3600,19,9,93,42,Yes,95131.83,36.0,98074.05,0.97,No,No,62,Green,7,No
CUST-01625,Velocity,AM,5,Family Law,1502,4,1,26,8,Yes,1511.86,64.0,3600.0,0.42,No,No,42,Yellow,0,No
CUST-01626,Strat,AM,38,Intellectual Property,56678,5,20,57,26,Yes,71114.35,27.0,583509.73,0.122,No,No,0,Red,5,Yes
CUST-01627,Velocity,AM,7,Real Estate Law,1692,63,4,100,19,No,0.0,,8550.0,0.0,Yes,No,28,Yellow,3,No
CUST-01628,Strat,AM,52,Real Estate Law,31026,18,26,88,124,Yes,1478488.8,18.0,1818561.36,0.813,No,No,70,Green,3,Yes
CUST-01629,Velocity,AM,12,Criminal Defense,760,33,8,80,2,No,0.0,,900.0,0.0,No,No,14,Yellow,2,No
CUST-01630,Velocity,AM,5,Immigration,1524,14,3,62,10,No,0.0,,4613.41,0.0,No,No,64,Green,1,No
CUST-01631,Strat,AM,65,Real Estate Law,20658,17,36,46,23,Yes,189831.52,27.0,393497.68,0.482,No,No,35,Yellow,8,No
CUST-01632,Velocity,AM,2,Corporate Law,1588,13,2,42,7,Yes,1917.35,60.0,3316.97,0.578,No,No,-6,Red,2,Yes
CUST-01633,Strat,AM,47,Personal Injury,74554,84,25,100,107,Yes,6513823.12,30.0,7844526.8,0.83,No,No,35,Green,7,No
CUST-01634,Strat,AM,20,Criminal Defense,62011,21,11,85,43,Yes,988012.95,14.0,1183147.36,0.835,No,No,30,Green,5,No
CUST-01635,MM,CSM,59,Criminal Defense,7555,12,32,59,13,Yes,24190.67,20.0,39739.79,0.609,No,No,28,Yellow,4,Yes
CUST-01636,Velocity,AM,2,Intellectual Property,1232,6,1,54,2,No,0.0,,955.62,0.0,No,No,2,Yellow,4,No
CUST-01637,Velocity,AM,4,Immigration,1907,65,1,100,12,Yes,1568.43,132.0,6334.22,0.248,No,No,3,Yellow,3,No
CUST-01638,Velocity,AM,3,Immigration,2980,16,1,55,4,No,0.0,,4957.48,0.0,No,No,43,Green,1,No
CUST-01639,MM,CSM,10,Intellectual Property,4094,29,4,70,14,Yes,15789.42,97.0,20519.5,0.769,No,No,46,Green,12,Yes
CUST-01640,MM,CSM,31,Litigation,3217,31,16,90,575,Yes,693004.17,33.0,981723.01,0.706,No,No,44,Green,2,No
CUST-01641,Strat,AM,35,Estate Planning,182540,13,18,51,33,Yes,3192735.33,50.0,4305146.95,0.742,No,No,43,Green,3,No
CUST-01642,MM,CSM,18,Real Estate Law,5408,28,11,90,88,Yes,65428.01,14.0,120930.75,0.541,No,No,14,Yellow,4,No
CUST-01643,Strat,AM,39,Corporate Law,31954,12,19,63,48,Yes,468470.03,35.0,643427.13,0.728,No,No,27,Green,4,Yes
CUST-01644,Strat,AM,44,Personal Injury,47299,9,23,43,14,Yes,61455.9,43.0,219935.91,0.279,No,No,-48,Red,4,No
CUST-01645,Velocity,AM,2,Immigration,3163,38,2,100,14,Yes,11915.19,85.0,31065.39,0.384,No,No,48,Yellow,1,No
CUST-01646,Strat,AM,46,Criminal Defense,49007,16,26,71,52,Yes,871339.18,8.0,1056731.93,0.825,No,No,33,Green,3,No
CUST-01647,Velocity,AM,3,Intellectual Property,2640,25,3,88,52,Yes,72867.89,49.0,75121.53,0.97,No,No,-1,Green,5,No
CUST-01648,MM,CSM,15,Corporate Law,10146,23,7,71,310,Yes,1022759.18,16.0,1397391.87,0.732,No,No,40,Green,4,Yes
CUST-01649,Strat,AM,23,Criminal Defense,18990,27,13,92,247,Yes,929324.06,36.0,1920103.56,0.484,No,No,-19,Yellow,6,Yes
CUST-01650,Strat,AM,61,Estate Planning,25745,6,31,52,3,No,0.0,,39506.59,0.0,No,No,-54,Red,1,No
CUST-01651,Velocity,AM,3,Corporate Law,1108,12,1,64,6,No,0.0,,2700.0,0.0,No,No,23,Green,0,Yes
CUST-01652,Velocity,AM,7,Litigation,1115,14,3,80,22,Yes,6685.16,140.0,9900.0,0.675,No,No,16,Yellow,5,No
CUST-01653,Velocity,AM,4,Personal Injury,1490,10,1,56,4,Yes,1433.91,55.0,1800.0,0.797,No,No,-8,Yellow,3,Yes
CUST-01654,Velocity,AM,1,Real Estate Law,763,24,1,70,13,Yes,3045.82,72.0,5850.0,0.521,No,No,42,Yellow,5,No
CUST-01655,Velocity,AM,5,Immigration,1062,39,2,91,1,No,0.0,,512.11,0.0,No,No,31,Yellow,4,No
CUST-01656,MM,CSM,30,Estate Planning,13836,43,15,100,112,Yes,324781.03,26.0,596333.25,0.545,No,No,7,Green,8,No
CUST-01657,Strat,AM,62,Corporate Law,89399,14,35,64,19,Yes,379546.47,14.0,848487.25,0.447,No,No,0,Red,2,Yes
CUST-01658,Velocity,AM,4,Corporate Law,1982,21,1,92,6,No,0.0,,9323.68,0.0,No,No,51,Green,3,No
CUST-01659,Velocity,AM,3,Family Law,4462,24,1,53,5,Yes,4175.03,28.0,7265.21,0.575,No,No,28,Green,4,Yes
CUST-01660,Velocity,AM,13,Intellectual Property,1488,27,7,94,17,Yes,9125.74,56.0,9818.78,0.929,No,No,43,Green,1,No
CUST-01661,Strat,AM,51,Litigation,69398,10,28,49,14,Yes,482636.42,15.0,611383.33,0.789,No,No,55,Green,5,Yes
CUST-01662,Strat,AM,37,Intellectual Property,22899,59,20,100,57,Yes,613635.82,19.0,790188.37,0.777,No,No,73,Green,6,No
CUST-01663,MM,CSM,28,Intellectual Property,9277,33,14,85,124,No,0.0,,279379.94,0.0,No,No,-4,Yellow,7,Yes
CUST-01664,Velocity,AM,5,Intellectual Property,1016,33,4,100,17,Yes,4841.02,114.0,7650.0,0.633,No,No,16,Yellow,0,No
CUST-01665,MM,CSM,7,Estate Planning,9959,39,4,100,80,Yes,244690.12,24.0,320860.83,0.763,No,No,69,Green,5,No
CUST-01666,MM,CSM,28,Intellectual Property,8090,25,15,66,18,No,0.0,,68433.16,0.0,No,No,-13,Red,4,No
CUST-01667,Velocity,AM,10,Family Law,1078,9,4,53,4,No,0.0,,1800.0,0.0,No,No,12,Red,3,No
CUST-01668,MM,CSM,10,Litigation,8688,16,5,72,51,Yes,113236.51,36.0,224720.58,0.504,No,No,41,Green,3,No
CUST-01669,Velocity,AM,4,Corporate Law,2093,6,2,47,1,No,0.0,,597.41,0.0,No,No,-27,Red,2,No
CUST-01670,MM,CSM,12,Employment Law,16574,23,8,89,66,Yes,166078.91,27.0,451889.01,0.368,No,No,-23,Yellow,4,No
CUST-01671,Velocity,AM,13,Litigation,1454,16,5,60,2,No,0.0,,1164.71,0.0,Yes,No,-20,Red,1,No
CUST-01672,MM,CSM,33,Estate Planning,5566,17,19,38,20,Yes,52317.33,32.0,66958.39,0.781,No,No,61,Green,5,Yes
CUST-01673,MM,CSM,31,Litigation,14346,39,18,100,94,Yes,159482.6,53.0,695947.9,0.229,No,No,1,Red,3,No
CUST-01674,MM,CSM,27,Corporate Law,8892,13,12,60,28,Yes,46687.75,15.0,71016.3,0.657,No,No,17,Yellow,5,Yes
CUST-01675,Strat,AM,20,Litigation,23087,15,10,65,159,Yes,318698.6,37.0,1453137.18,0.219,No,No,3,Red,6,Yes
CUST-01676,Velocity,AM,3,Personal Injury,953,18,1,80,24,Yes,9538.63,55.0,10800.0,0.883,No,No,62,Green,4,No
CUST-01677,Velocity,AM,5,Real Estate Law,1225,5,3,20,0,No,0.0,,0.0,0.0,No,No,18,Red,2,No
CUST-01678,Velocity,AM,3,Employment Law,919,15,1,59,3,Yes,715.29,41.0,1350.0,0.53,No,No,23,Yellow,1,Yes
CUST-01679,Velocity,AM,3,Criminal Defense,2452,3,1,29,1,No,0.0,,1284.39,0.0,Yes,No,30,Yellow,5,No
CUST-01680,Strat,AM,27,Intellectual Property,24755,12,14,42,9,No,0.0,,166716.69,0.0,No,No,-8,Red,5,No
CUST-01681,Velocity,AM,3,Estate Planning,1724,31,2,89,27,Yes,12177.49,22.0,21695.28,0.561,No,No,38,Yellow,3,Yes
CUST-01682,MM,CSM,22,Real Estate Law,2275,24,12,86,19,Yes,8556.29,35.0,17418.84,0.491,No,No,-11,Red,4,No
CUST-01683,Strat,AM,74,Real Estate Law,72402,12,41,60,71,Yes,2590144.6,24.0,3132637.42,0.827,No,No,-4,Green,5,Yes
CUST-01684,MM,CSM,10,Estate Planning,5781,18,5,59,50,Yes,111160.54,30.0,183926.83,0.604,No,No,11,Yellow,6,No
CUST-01685,Velocity,AM,3,Personal Injury,1053,9,2,49,1,No,0.0,,450.0,0.0,No,No,-6,Yellow,3,Yes
CUST-01686,MM,CSM,20,Real Estate Law,3729,18,10,78,55,Yes,90722.54,20.0,123790.82,0.733,No,No,40,Green,6,Yes
CUST-01687,MM,CSM,10,Immigration,17901,84,8,100,55,Yes,414180.82,36.0,485813.2,0.853,No,No,44,Green,3,No
CUST-01688,Velocity,AM,3,Immigration,2590,60,1,100,23,Yes,5775.53,56.0,10350.0,0.558,No,No,40,Yellow,5,No
CUST-01689,Strat,AM,50,Litigation,12147,18,24,59,123,Yes,718002.69,38.0,1104619.94,0.65,No,No,67,Green,2,No
CUST-01690,Strat,AM,59,Real Estate Law,30800,20,29,50,26,Yes,308270.79,56.0,399426.01,0.772,No,No,96,Green,3,Yes
CUST-01691,Velocity,AM,3,Litigation,1652,9,1,46,5,No,0.0,,2961.23,0.0,No,No,17,Yellow,3,Yes
CUST-01692,Strat,AM,53,Real Estate Law,48493,10,30,32,53,Yes,637051.25,39.0,1636653.2,0.389,No,No,-37,Red,1,No
CUST-01693,Velocity,AM,8,Criminal Defense,1778,22,5,99,5,No,0.0,,2250.0,0.0,No,No,34,Green,5,No
CUST-01694,Velocity,AM,2,Intellectual Property,1196,12,2,46,5,No,0.0,,2700.0,0.0,No,No,70,Green,5,Yes
CUST-01695,Velocity,AM,21,Litigation,2050,32,9,100,100,No,0.0,,106215.71,0.0,No,No,39,Green,0,Yes
CUST-01696,Velocity,AM,16,Litigation,2773,50,9,100,16,Yes,8703.65,38.0,15463.53,0.563,No,No,20,Green,2,No
CUST-01697,Velocity,AM,5,Litigation,1695,22,2,77,7,No,0.0,,3150.0,0.0,Yes,No,27,Yellow,2,Yes
CUST-01698,Velocity,AM,4,Family Law,677,19,2,67,4,No,0.0,,1800.0,0.0,No,No,35,Yellow,1,No
CUST-01699,MM,CSM,18,Immigration,15441,6,10,29,3,No,0.0,,20688.37,0.0,No,No,-14,Yellow,3,No
CUST-01700,Strat,AM,28,Personal Injury,41215,29,14,81,59,Yes,1493373.82,99.0,2049712.84,0.729,No,No,7,Yellow,6,Yes
CUST-01701,MM,CSM,27,Criminal Defense,5947,8,18,68,10,No,0.0,,20711.7,0.0,No,No,-30,Red,6,No
CUST-01702,Velocity,AM,3,Personal Injury,936,13,3,62,30,No,0.0,,13500.0,0.0,Yes,No,-17,Red,2,Yes
